442,2022-07-03 00:23:55,53.1,1.34485
443,2022-07-03 00:24:01,56.1,1.20537
444,2022-07-03 00:24:07,57.2,0.51261
445,2022-07-03 00:24:11,57.7,0.27627
446,2022-07-03 00:24:17,58.1,0.11349
446,2022-07-03 00:24:17,58.1,0.11349
447,2022-07-03 00:24:22,58.2,0.0
575,2022-07-03 00:35:48,57.7,0.0
576,2022-07-03 00:35:54,53.5,0.52833
577,2022-07-03 00:36:00,52.7,1.35916
578,2022-07-03 00:36:04,52.4,1.57755
579,2022-07-03 00:36:10,52.2,1.75028
580,2022-07-03 00:36:16,52.0,1.8475
581,2022-07-03 00:36:20,52.1,1.91178
582,2022-07-03 00:36:26,55.3,1.49715
583,2022-07-03 00:36:32,57.0,0.81624
584,2022-07-03 00:36:36,57.7,0.57691
585,2022-07-03 00:36:42,58.1,0.23834
586,2022-07-03 00:36:46,58.2,0.15004
587,2022-07-03 00:36:51,58.3,0.0786
587,2022-07-03 00:36:51,58.3,0.0786
588,2022-07-03 00:36:59,58.2,0.0
678,2022-07-03 00:44:59,56.8,0.0
679,2022-07-03 00:45:03,54.0,0.5018
680,2022-07-03 00:45:09,53.0,1.16515
681,2022-07-03 00:45:13,52.7,1.34569
682,2022-07-03 00:45:20,52.5,1.52576
683,2022-07-03 00:45:24,52.4,1.57914
684,2022-07-03 00:45:30,52.3,1.64687
685,2022-07-03 00:45:35,52.2,1.67591
686,2022-07-03 00:45:40,55.1,1.45986
687,2022-07-03 00:45:46,56.3,0.74415
688,2022-07-03 00:45:51,56.8,0.39563
689,2022-07-03 00:45:56,57.2,0.22556
690,2022-07-03 00:46:02,57.4,0.11504
691,2022-07-03 00:46:05,57.5,0.09243
691,2022-07-03 00:46:05,57.5,0.09243
692,2022-07-03 00:46:11,57.6,0.0
710,2022-07-03 00:47:50,58.1,0.0
711,2022-07-03 00:47:56,54.1,0.34578
712,2022-07-03 00:48:00,53.6,0.75904
713,2022-07-03 00:48:06,53.2,1.03885
714,2022-07-03 00:48:12,53.0,1.15673
715,2022-07-03 00:48:16,53.0,1.19747
716,2022-07-03 00:48:22,52.9,1.24977
717,2022-07-03 00:48:28,53.0,1.27557
718,2022-07-03 00:48:31,53.0,1.28139
719,2022-07-03 00:48:38,52.9,1.28963
720,2022-07-03 00:48:44,52.9,1.29801
721,2022-07-03 00:48:48,52.9,1.29963
722,2022-07-03 00:48:54,52.9,1.30434
723,2022-07-03 00:49:00,52.9,1.31243
724,2022-07-03 00:49:04,52.9,1.30405
725,2022-07-03 00:49:10,53.0,1.31627
726,2022-07-03 00:49:16,53.0,1.31422
727,2022-07-03 00:49:20,53.1,1.32754
728,2022-07-03 00:49:26,53.1,1.31988
729,2022-07-03 00:49:30,53.1,1.31077
730,2022-07-03 00:49:36,53.0,1.30876
731,2022-07-03 00:49:42,52.9,1.29711
732,2022-07-03 00:49:46,53.0,1.3096
733,2022-07-03 00:49:52,53.0,1.31199
734,2022-07-03 00:49:58,53.0,1.32254
735,2022-07-03 00:50:02,53.1,1.31574
736,2022-07-03 00:50:08,53.1,1.31809
737,2022-07-03 00:50:14,53.1,1.31912
738,2022-07-03 00:50:18,53.1,1.32012
739,2022-07-03 00:50:24,53.2,1.32227
740,2022-07-03 00:50:30,53.2,1.32064
741,2022-07-03 00:50:34,53.2,1.3184
742,2022-07-03 00:50:40,53.2,1.31607
743,2022-07-03 00:50:46,53.3,1.33136
744,2022-07-03 00:50:51,53.5,1.34592
745,2022-07-03 00:50:57,54.0,1.40463
746,2022-07-03 00:51:01,54.4,1.44385
747,2022-07-03 00:51:07,54.6,1.39913
748,2022-07-03 00:51:13,54.7,1.39494
749,2022-07-03 00:51:17,54.7,1.3587
750,2022-07-03 00:51:23,54.6,1.33648
751,2022-07-03 00:51:29,54.7,1.33942
752,2022-07-03 00:51:33,54.7,1.34469
753,2022-07-03 00:51:39,54.8,1.34816
754,2022-07-03 00:51:45,54.9,1.34816
755,2022-07-03 00:51:49,54.9,1.34105
756,2022-07-03 00:51:55,54.8,1.32371
757,2022-07-03 00:52:01,54.8,1.32442
758,2022-07-03 00:52:05,54.8,1.33351
759,2022-07-03 00:52:11,54.9,1.33639
760,2022-07-03 00:52:17,55.0,1.34032
761,2022-07-03 00:52:21,55.0,1.33274
762,2022-07-03 00:52:27,55.0,1.33384
763,2022-07-03 00:52:33,55.0,1.33252
764,2022-07-03 00:52:37,55.0,1.33364
765,2022-07-03 00:52:43,55.1,1.33838
766,2022-07-03 00:52:49,55.1,1.32659
767,2022-07-03 00:52:53,55.1,1.32269
768,2022-07-03 00:52:59,55.1,1.3313
769,2022-07-03 00:53:05,55.1,1.33694
770,2022-07-03 00:53:09,55.1,1.33029
771,2022-07-03 00:53:15,55.1,1.32926
772,2022-07-03 00:53:21,55.1,1.32834
773,2022-07-03 00:53:25,55.1,1.32746
774,2022-07-03 00:53:31,55.1,1.32187
775,2022-07-03 00:53:37,55.1,1.32393
776,2022-07-03 00:53:41,55.1,1.32849
777,2022-07-03 00:53:47,55.1,1.31667
778,2022-07-03 00:53:51,55.1,1.31846
779,2022-07-03 00:53:57,55.0,1.31759
780,2022-07-03 00:54:03,55.0,1.321
781,2022-07-03 00:54:07,55.0,1.31678
782,2022-07-03 00:54:13,55.0,1.31915
783,2022-07-03 00:54:20,55.0,1.31858
784,2022-07-03 00:54:23,55.0,1.3179
785,2022-07-03 00:54:30,54.9,1.31747
786,2022-07-03 00:54:36,54.9,1.31737
787,2022-07-03 00:54:42,55.0,1.3192
788,2022-07-03 00:54:46,55.0,1.32249
789,2022-07-03 00:54:52,55.0,1.32656
790,2022-07-03 00:54:56,55.1,1.33508
791,2022-07-03 00:55:02,55.1,1.3358
792,2022-07-03 00:55:08,56.5,1.16913
793,2022-07-03 00:55:12,57.1,0.70313
794,2022-07-03 00:55:18,57.6,0.38255
795,2022-07-03 00:55:23,58.0,0.20612
796,2022-07-03 00:55:27,58.2,0.11034
797,2022-07-03 00:55:33,58.3,0.0709
797,2022-07-03 00:55:33,58.3,0.0709
798,2022-07-03 00:55:40,58.4,0.0
806,2022-07-03 00:56:22,56.4,0.0
807,2022-07-03 00:56:26,54.8,0.446
808,2022-07-03 00:56:32,54.1,0.90156
809,2022-07-03 00:56:38,53.9,1.081
810,2022-07-03 00:56:43,53.8,1.15369
811,2022-07-03 00:56:48,53.7,1.19612
812,2022-07-03 00:56:54,53.6,1.22338
813,2022-07-03 00:56:58,53.6,1.23465
814,2022-07-03 00:57:04,53.6,1.25402
815,2022-07-03 00:57:10,53.6,1.27563
816,2022-07-03 00:57:14,53.6,1.28755
817,2022-07-03 00:57:20,53.7,1.29562
818,2022-07-03 00:57:26,53.6,1.29785
819,2022-07-03 00:57:30,53.6,1.28601
820,2022-07-03 00:57:36,53.6,1.28974
821,2022-07-03 00:57:42,53.7,1.3058
822,2022-07-03 00:57:46,53.6,1.30457
823,2022-07-03 00:57:53,53.6,1.29843
824,2022-07-03 00:57:57,53.6,1.29345
825,2022-07-03 00:58:03,53.6,1.30365
826,2022-07-03 00:58:07,53.6,1.30829
827,2022-07-03 00:58:13,53.6,1.29575
828,2022-07-03 00:58:19,53.6,1.30442
829,2022-07-03 00:58:23,53.7,1.32504
830,2022-07-03 00:58:29,53.7,1.32265
831,2022-07-03 00:58:35,53.8,1.32477
832,2022-07-03 00:58:39,53.8,1.31816
833,2022-07-03 00:58:45,53.8,1.31696
834,2022-07-03 00:58:51,53.8,1.32195
835,2022-07-03 00:58:55,53.8,1.31979
836,2022-07-03 00:59:01,53.3,1.23415
837,2022-07-03 00:59:07,55.5,0.90077
838,2022-07-03 00:59:11,56.3,0.56064
839,2022-07-03 00:59:17,57.2,0.30496
840,2022-07-03 00:59:24,57.8,0.19412
841,2022-07-03 00:59:26,57.9,0.14866
842,2022-07-03 00:59:31,57.9,0.08986
842,2022-07-03 00:59:31,57.9,0.08986
843,2022-07-03 00:59:38,58.0,0.0
870,2022-07-03 01:02:03,57.9,0.0
871,2022-07-03 01:02:09,54.5,0.32181
872,2022-07-03 01:02:13,55.9,0.49187
873,2022-07-03 01:02:19,57.3,0.28255
874,2022-07-03 01:02:25,57.7,0.08746
875,2022-07-03 01:02:26,57.8,0.09527
875,2022-07-03 01:02:26,57.8,0.09527
876,2022-07-03 01:02:35,57.9,0.0
905,2022-07-03 01:05:24,58.3,0.0
906,2022-07-03 01:05:30,55.6,0.06471
907,2022-07-03 01:05:36,54.6,0.64763
908,2022-07-03 01:05:39,54.2,0.75131
909,2022-07-03 01:05:46,56.5,0.75531
910,2022-07-03 01:05:52,57.5,0.32157
911,2022-07-03 01:05:55,57.8,0.20933
912,2022-07-03 01:06:00,58.1,0.08929
912,2022-07-03 01:06:00,58.1,0.08929
913,2022-07-03 01:06:07,58.3,0.0
954,2022-07-03 01:09:45,58.5,0.0
955,2022-07-03 01:09:51,54.1,0.56507
956,2022-07-03 01:09:57,53.2,1.19804
957,2022-07-03 01:10:02,53.0,1.41177
958,2022-07-03 01:10:08,52.9,1.56189
959,2022-07-03 01:10:12,52.8,1.61304
960,2022-07-03 01:10:18,52.7,1.66642
961,2022-07-03 01:10:24,53.1,1.69598
962,2022-07-03 01:10:28,55.6,1.48119
963,2022-07-03 01:10:34,56.7,0.73987
964,2022-07-03 01:10:40,57.4,0.3508
965,2022-07-03 01:10:44,57.6,0.23071
966,2022-07-03 01:10:49,57.9,0.13592
967,2022-07-03 01:10:55,58.0,0.01728
967,2022-07-03 01:10:55,58.0,0.01728
968,2022-07-03 01:10:56,58.0,0.0
974,2022-07-03 01:11:32,56.5,0.0
975,2022-07-03 01:11:38,54.5,0.51055
976,2022-07-03 01:11:42,54.2,0.74426
977,2022-07-03 01:11:48,56.5,0.72872
978,2022-07-03 01:11:54,57.4,0.3131
979,2022-07-03 01:11:58,57.7,0.16297
980,2022-07-03 01:12:03,58.0,0.08525
980,2022-07-03 01:12:03,58.0,0.08525
981,2022-07-03 01:12:10,58.1,0.0
5694,2022-07-03 08:13:04,57.1,0.0
5695,2022-07-03 08:13:10,53.7,0.79246
5696,2022-07-03 08:13:16,52.8,1.26952
5697,2022-07-03 08:13:20,52.7,1.42061
5698,2022-07-03 08:13:26,52.6,1.58026
5699,2022-07-03 08:13:30,52.5,1.61869
5700,2022-07-03 08:13:36,52.4,1.66652
5701,2022-07-03 08:13:42,52.6,1.67955
5702,2022-07-03 08:13:46,54.9,1.43937
5703,2022-07-03 08:13:52,56.0,0.71665
5704,2022-07-03 08:13:58,56.7,0.34716
5705,2022-07-03 08:14:02,56.9,0.22411
5706,2022-07-03 08:14:07,57.1,0.13943
5707,2022-07-03 08:14:12,57.3,0.06418
5707,2022-07-03 08:14:12,57.3,0.06418
5708,2022-07-03 08:14:17,57.4,0.0
5835,2022-07-03 08:25:36,56.4,0.0
5836,2022-07-03 08:25:42,52.9,1.0953
5837,2022-07-03 08:25:48,52.4,1.66499
5838,2022-07-03 08:25:54,52.2,1.90218
5839,2022-07-03 08:25:58,52.0,1.97792
5840,2022-07-03 08:26:04,51.9,2.06898
5841,2022-07-03 08:26:10,51.7,2.1208
5842,2022-07-03 08:26:14,51.7,2.15489
5843,2022-07-03 08:26:20,52.3,2.1885
5844,2022-07-03 08:26:26,55.0,1.60297
5845,2022-07-03 08:26:30,55.8,1.06071
5846,2022-07-03 08:26:36,56.7,0.55334
5847,2022-07-03 08:26:42,57.2,0.29259
5848,2022-07-03 08:26:46,57.4,0.21254
5849,2022-07-03 08:26:52,57.6,0.12497
5850,2022-07-03 08:26:53,57.7,0.10271
5850,2022-07-03 08:26:53,57.7,0.10271
5851,2022-07-03 08:27:03,57.8,0.0
5891,2022-07-03 08:30:38,58.2,0.0
5892,2022-07-03 08:30:44,53.8,0.16601
5893,2022-07-03 08:30:48,53.1,0.88933
5894,2022-07-03 08:30:54,52.7,1.34354
5895,2022-07-03 08:31:00,52.2,1.44706
5896,2022-07-03 08:31:04,52.1,1.53645
5897,2022-07-03 08:31:10,51.9,1.60464
5898,2022-07-03 08:31:16,52.0,1.6919
5899,2022-07-03 08:31:20,53.9,1.65476
5900,2022-07-03 08:31:26,55.8,1.03828
5901,2022-07-03 08:31:32,56.7,0.48502
5902,2022-07-03 08:31:38,57.1,0.23065
5903,2022-07-03 08:31:42,57.2,0.13405
5904,2022-07-03 08:31:46,57.3,0.09035
5904,2022-07-03 08:31:46,57.3,0.09035
5905,2022-07-03 08:31:55,57.5,0.0
6002,2022-07-03 08:48:33,55.9,0.0
6003,2022-07-03 08:48:40,53.8,0.66467
6004,2022-07-03 08:48:44,55.4,0.74065
6005,2022-07-03 08:48:50,56.5,0.47758
6006,2022-07-03 08:48:54,56.8,0.33256
6007,2022-07-03 08:49:00,57.0,0.21745
6008,2022-07-03 08:49:06,57.1,0.1843
6009,2022-07-03 08:49:10,57.1,0.16884
6010,2022-07-03 08:49:16,57.1,0.16328
6011,2022-07-03 08:49:22,57.1,0.1656
6012,2022-07-03 08:49:26,57.2,0.17513
6013,2022-07-03 08:49:32,57.1,0.13978
6014,2022-07-03 08:49:38,57.1,0.15477
6015,2022-07-03 08:49:43,57.1,0.14394
6016,2022-07-03 08:49:48,57.1,0.14549
6017,2022-07-03 08:49:53,57.1,0.15216
6018,2022-07-03 08:49:59,57.1,0.15429
6019,2022-07-03 08:50:04,57.1,0.1439
6020,2022-07-03 08:50:09,57.1,0.14504
6021,2022-07-03 08:50:15,54.3,0.29532
6022,2022-07-03 08:50:21,53.5,0.81943
6023,2022-07-03 08:50:25,53.6,0.9799
6024,2022-07-03 08:50:31,56.0,0.80825
6025,2022-07-03 08:50:37,56.7,0.43812
6026,2022-07-03 08:50:41,56.9,0.31877
6027,2022-07-03 08:50:47,57.0,0.22539
6028,2022-07-03 08:50:53,55.4,0.22864
6029,2022-07-03 08:50:57,55.8,0.27687
6030,2022-07-03 08:51:03,56.3,0.26626
6031,2022-07-03 08:51:09,57.0,0.29194
6032,2022-07-03 08:51:14,57.5,0.2995
6033,2022-07-03 08:51:19,57.7,0.24902
6034,2022-07-03 08:51:25,57.7,0.17644
6035,2022-07-03 08:51:29,57.6,0.11946
6036,2022-07-03 08:51:35,57.4,0.11585
6037,2022-07-03 08:51:41,57.2,0.10694
6038,2022-07-03 08:51:46,57.2,0.12276
6039,2022-07-03 08:51:51,57.1,0.12762
6040,2022-07-03 08:51:56,57.0,0.11958
6041,2022-07-03 08:52:02,57.0,0.13008
6042,2022-07-03 08:52:08,57.0,0.1342
6043,2022-07-03 08:52:12,56.9,0.13669
6044,2022-07-03 08:52:18,56.9,0.13873
6045,2022-07-03 08:52:24,56.9,0.1349
6046,2022-07-03 08:52:27,56.9,0.13933
6047,2022-07-03 08:52:34,56.9,0.1364
6048,2022-07-03 08:52:40,56.9,0.14379
6049,2022-07-03 08:52:44,56.9,0.13914
6050,2022-07-03 08:52:51,54.9,0.26172
6051,2022-07-03 08:52:57,53.9,0.80469
6052,2022-07-03 08:53:02,53.7,1.00068
6053,2022-07-03 08:53:06,53.6,1.07896
6054,2022-07-03 08:53:12,53.5,1.14729
6055,2022-07-03 08:53:18,56.0,1.02445
6056,2022-07-03 08:53:22,55.2,0.75665
6057,2022-07-03 08:53:28,55.7,0.78561
6058,2022-07-03 08:53:34,56.8,0.54351
6059,2022-07-03 08:53:38,55.6,0.40571
6060,2022-07-03 08:53:44,54.0,0.74654
6061,2022-07-03 08:53:50,53.7,1.01934
6062,2022-07-03 08:53:54,53.6,1.11438
6063,2022-07-03 08:54:00,53.5,1.16896
6064,2022-07-03 08:54:06,53.4,1.19838
6065,2022-07-03 08:54:11,53.4,1.22038
6066,2022-07-03 08:54:17,53.4,1.22226
6067,2022-07-03 08:54:21,53.4,1.23549
6068,2022-07-03 08:54:27,56.0,1.08252
6069,2022-07-03 08:54:33,56.8,0.60188
6070,2022-07-03 08:54:39,57.2,0.3728
6071,2022-07-03 08:54:42,57.1,0.2761
6072,2022-07-03 08:54:49,56.5,0.07279
6073,2022-07-03 08:54:52,56.4,0.12355
6074,2022-07-03 08:54:58,56.6,0.20515
6075,2022-07-03 08:55:04,56.8,0.1975
6076,2022-07-03 08:55:09,56.9,0.18422
6077,2022-07-03 08:55:15,56.4,0.17255
6078,2022-07-03 08:55:19,56.5,0.195
6079,2022-07-03 08:55:25,56.6,0.18677
6080,2022-07-03 08:55:31,56.7,0.17852
6081,2022-07-03 08:55:35,56.7,0.1737
6082,2022-07-03 08:55:41,56.7,0.15151
6083,2022-07-03 08:55:47,56.6,0.12302
6084,2022-07-03 08:55:52,56.7,0.14823
6085,2022-07-03 08:55:57,56.7,0.1656
6086,2022-07-03 08:56:01,56.8,0.16384
6087,2022-07-03 08:56:08,56.8,0.15386
6088,2022-07-03 08:56:13,56.9,0.16218
6089,2022-07-03 08:56:18,56.9,0.15368
6090,2022-07-03 08:56:24,56.9,0.15192
6091,2022-07-03 08:56:30,56.9,0.14901
6092,2022-07-03 08:56:34,56.7,0.09897
6092,2022-07-03 08:56:34,56.7,0.09897
6093,2022-07-03 08:56:40,56.5,0.0
6094,2022-07-03 08:56:45,56.4,0.0
6095,2022-07-03 08:56:50,56.3,0.09857
6096,2022-07-03 08:56:56,56.7,0.1953
6097,2022-07-03 08:57:02,57.0,0.21483
6098,2022-07-03 08:57:06,57.1,0.19464
6099,2022-07-03 08:57:12,57.1,0.16578
6100,2022-07-03 08:57:19,57.1,0.14836
6101,2022-07-03 08:57:21,57.1,0.14742
6102,2022-07-03 08:57:28,57.1,0.13607
6103,2022-07-03 08:57:33,57.1,0.14803
6104,2022-07-03 08:57:39,57.2,0.15694
6105,2022-07-03 08:57:45,57.2,0.15249
6106,2022-07-03 08:57:48,57.2,0.15476
6107,2022-07-03 08:57:54,57.3,0.15647
6108,2022-07-03 08:58:01,57.3,0.15414
6109,2022-07-03 08:58:06,57.3,0.14722
6110,2022-07-03 08:58:12,57.3,0.13134
6111,2022-07-03 08:58:15,57.3,0.12284
6112,2022-07-03 08:58:21,57.2,0.1221
6113,2022-07-03 08:58:27,57.2,0.13127
6114,2022-07-03 08:58:31,57.2,0.13488
6115,2022-07-03 08:58:38,57.2,0.14492
6116,2022-07-03 08:58:44,57.3,0.14478
6117,2022-07-03 08:58:48,57.3,0.14495
6118,2022-07-03 08:58:54,57.3,0.14181
6119,2022-07-03 08:59:00,57.3,0.14223
6120,2022-07-03 08:59:04,57.3,0.14606
6121,2022-07-03 08:59:10,57.2,0.13192
6122,2022-07-03 08:59:13,57.0,0.08735
6122,2022-07-03 08:59:13,57.0,0.08735
6123,2022-07-03 08:59:21,56.2,0.0
6127,2022-07-03 08:59:43,55.2,0.0
6128,2022-07-03 08:59:48,55.3,0.08898
6129,2022-07-03 08:59:52,55.4,0.15888
6130,2022-07-03 08:59:58,55.6,0.15671
6131,2022-07-03 09:00:02,55.6,0.14234
6132,2022-07-03 09:00:08,55.6,0.13445
6133,2022-07-03 09:00:15,55.6,0.12716
6134,2022-07-03 09:00:19,55.6,0.13009
6135,2022-07-03 09:00:25,55.6,0.13855
6136,2022-07-03 09:00:31,55.6,0.12886
6137,2022-07-03 09:00:35,55.6,0.11775
6138,2022-07-03 09:00:41,55.6,0.13662
6139,2022-07-03 09:00:45,55.4,0.14175
6140,2022-07-03 09:00:52,55.3,0.13606
6141,2022-07-03 09:00:58,55.4,0.14034
6142,2022-07-03 09:01:01,55.4,0.13448
6143,2022-07-03 09:01:07,55.4,0.13052
6144,2022-07-03 09:01:13,55.5,0.13444
6145,2022-07-03 09:01:17,55.5,0.13401
6146,2022-07-03 09:01:24,55.5,0.14008
6147,2022-07-03 09:01:30,55.6,0.15146
6148,2022-07-03 09:01:34,55.6,0.15121
6149,2022-07-03 09:01:40,54.1,0.16266
6150,2022-07-03 09:01:46,52.7,1.03795
6151,2022-07-03 09:01:50,52.0,1.46922
6152,2022-07-03 09:01:56,52.2,1.66158
6153,2022-07-03 09:02:01,51.9,1.64507
6154,2022-07-03 09:02:07,51.5,1.61668
6155,2022-07-03 09:02:13,51.5,1.66847
6156,2022-07-03 09:02:19,53.6,1.65262
6157,2022-07-03 09:02:23,55.0,1.27452
6158,2022-07-03 09:02:29,56.1,0.64475
6159,2022-07-03 09:02:33,56.4,0.38839
6160,2022-07-03 09:02:39,56.8,0.21822
6161,2022-07-03 09:02:44,57.0,0.1259
6162,2022-07-03 09:02:48,57.1,0.0632
6162,2022-07-03 09:02:48,57.1,0.0632
6163,2022-07-03 09:02:55,57.2,0.0
6224,2022-07-03 09:08:29,57.4,0.0
6225,2022-07-03 09:08:35,55.3,0.0406
6226,2022-07-03 09:08:39,56.1,0.41731
6227,2022-07-03 09:08:45,57.4,0.25211
6228,2022-07-03 09:08:51,57.9,0.10334
6229,2022-07-03 09:08:55,58.1,0.01367
6229,2022-07-03 09:08:55,58.1,0.01367
6230,2022-07-03 09:09:01,58.2,0.0
6254,2022-07-03 09:11:08,57.9,0.0
6255,2022-07-03 09:11:14,55.0,0.25634
6256,2022-07-03 09:11:20,56.8,0.43132
6257,2022-07-03 09:11:24,57.5,0.29366
6258,2022-07-03 09:11:28,57.8,0.14589
6258,2022-07-03 09:11:28,57.8,0.14589
6259,2022-07-03 09:11:36,58.1,0.0
6263,2022-07-03 09:11:56,56.9,0.0
6264,2022-07-03 09:12:02,54.9,0.375
6265,2022-07-03 09:12:06,56.2,0.47041
6266,2022-07-03 09:12:12,57.5,0.27802
6267,2022-07-03 09:12:17,57.8,0.12411
6268,2022-07-03 09:12:20,57.9,0.08302
6268,2022-07-03 09:12:20,57.9,0.08302
6269,2022-07-03 09:12:29,58.2,0.0
6290,2022-07-03 09:14:20,55.7,0.0
6291,2022-07-03 09:14:25,54.4,0.38501
6292,2022-07-03 09:14:31,56.3,0.42514
6293,2022-07-03 09:14:37,57.2,0.20855
6294,2022-07-03 09:14:40,57.4,0.10756
6295,2022-07-03 09:14:45,57.7,0.07186
6295,2022-07-03 09:14:45,57.7,0.07186
6296,2022-07-03 09:14:51,57.8,0.0
6307,2022-07-03 09:15:50,58.1,0.0
6308,2022-07-03 09:15:56,53.3,0.76006
6309,2022-07-03 09:16:02,52.3,1.42727
6310,2022-07-03 09:16:06,52.2,1.63872
6311,2022-07-03 09:16:12,51.9,1.78999
6312,2022-07-03 09:16:18,52.7,1.85606
6313,2022-07-03 09:16:22,55.0,1.57502
6314,2022-07-03 09:16:28,56.2,0.79766
6315,2022-07-03 09:16:34,56.9,0.38856
6316,2022-07-03 09:16:38,57.1,0.23509
6317,2022-07-03 09:16:43,57.4,0.15557
6318,2022-07-03 09:16:49,57.6,0.0877
6319,2022-07-03 09:16:52,57.6,0.01524
6319,2022-07-03 09:16:52,57.6,0.01524
6320,2022-07-03 09:17:01,57.6,0.0
6344,2022-07-03 09:19:09,57.9,0.0
6345,2022-07-03 09:19:15,53.3,0.74369
6346,2022-07-03 09:19:18,52.5,1.22495
6347,2022-07-03 09:19:25,51.8,1.71831
6348,2022-07-03 09:19:31,51.7,1.91668
6349,2022-07-03 09:19:35,51.6,2.0016
6350,2022-07-03 09:19:41,53.3,2.0227
6351,2022-07-03 09:19:47,55.4,1.3237
6352,2022-07-03 09:19:51,56.2,0.84434
